Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,100.61,102.31,KAM, The line broke up there a little bit,0,0,0,NEGATIVE,-0.990621618,0.006898984,0.001439646,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,102.31,102.86,KAM, Was that me,0,0,0,NEUTRAL,-0.102252297,0.73252821,0.037318945,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,103,112.93,HCP,"Yeah, so I've done cardiology, I did my prescribing courses in cardiology, so no, no, no non valvular atrial fibrillation and speculation",0,0,0,NEUTRAL,-0.065116104,0.814074934,0.00183026,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,113,116.17,KAM,So I just need to point out that I'm the VTE specialist,-0.75152,0,0,NEUTRAL,-0.045790078,0.900576115,0.003281748,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,116.17,119.51,KAM," You know, that's my remit with regard to the day job, etc",0,0,0.970179,NEUTRAL,0.062748419,0.873481333,0.0035629,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,119.51,123.83,KAM," I mean, look with this whole COVID situation, how are things where you are",0,0,0.687768,NEUTRAL,-0.243207764,0.616942048,0.053492337,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,123.83,126.77,KAM, Because we're in tier three down here in the south,0,0,0,NEUTRAL,0.014461346,0.963466823,0.000359018,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,127,127.17,HCP,Yep,0,0,0,POSITIVE,0.348051682,0.385377467,0.030654369,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,127.17,131.32,HCP," So we we're tier three too, things, things are not great for two reasons",0,0,0,NEGATIVE,-0.77589151,0.114760116,0.090389207,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,131.32,133.19,HCP," Number one, staff morale is down",0,0,0,NEGATIVE,-0.768876153,0.202880129,0.002357924,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,133.19,140.18,HCP," We've got childcare issues, we've got people going off sick, some of them are severely sick, some of them have passed away",-0.786991,0,0,NEGATIVE,-0.571740244,0.203618005,0.18177931,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,140.18,143.31,HCP, I think that emotional resilience is not there anymore,0,0,0.724236,MIXED,-0.07240282,0.268139958,0.478961378,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,143.31,151.43,HCP," And that's that's had an impact on on teams, and every department in the trust, those on the frontline, those who are supporting the frontline",0.525926,0,0,NEUTRAL,0.190998115,0.736566126,0.000881888,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,151.43,153.53,HCP, So it's not been great in that sense,0,0,0,NEGATIVE,-0.844623828,0.019582087,0.116378658,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,153.53,158.14,HCP," Secondly, we're trying to maintain some kind of outpatient and elective activity",-0.971848,0,0,NEUTRAL,-0.048032947,0.922042608,0.012112325,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,158.14,164.9,HCP," Whereas in the first time it wasn't the NHS, it was a COVID service, purely that we did nothing else in the first wave",0.543112,0,0.702145,NEUTRAL,-0.280203663,0.476081967,0.012263826,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,164.9,169.78,HCP," So that's bought its own challenges as well, but no, we seem to be getting through it",-0.647986,0.533742,0.944551,NEGATIVE,-0.65554475,0.236796781,0.033112325,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,169.78,170.75,HCP, Having said that,0,0,0,NEUTRAL,-0.009097748,0.887908041,0.019753957,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,170.75,173.48,HCP, some of the figures yesterday didn't look great,-0.88939,0,0.762356,NEGATIVE,-0.947152362,0.02369279,0.018856268,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,173.48,179.33,HCP, We've had an increase of 50 in patients in with COVID since we've gone to tier three from the lockdown,0,0,0,NEUTRAL,0.008442812,0.884297431,0.00621525,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,179.33,181.2,HCP,"So yeah, see how that progresses",0,0.749801,0,NEUTRAL,0.086901354,0.862177014,0.005498921,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,182,209.18,KAM,"Yes, I've caught up with some of your coll your colleagues down here and it was quite disheartening, really because they were telling they were saying, I was speaking to a respiratory specialist that I've worked with over the years and he was just saying that this second wave is worse than the first one, down in Margate in particular where we are I think, you know where I am in Medway, sort of mid Kent, we're approaching 600 per 100,000 patients infection rate so it's gone crazy",0,0,0,NEGATIVE,-0.737664025,0.102093309,0.055194918,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,209.18,216.44,KAM," My kids schools have closed down, the schools have all closed down because of infections within their bubbles, teachers students",0.638987,0,0.828638,NEGATIVE,-0.476738513,0.428487629,0.027710963,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,216.44,218.58,KAM, So it's um it's rather scary you know,0,0,0,NEGATIVE,-0.745730931,0.18560192,0.025604473,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,218.58,233.61,KAM," And I really feel for you know, you and your colleagues and what you're done for- thank you as well you know, you know, haven't got a chance to thank my my customers, NHS staff, you know, that I work with for all they've done and thank you guys for what you're doing",0,0,0,POSITIVE,0.9071587,0.08963272,0.000635291,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,233.61,234,KAM, I know,0,0,0.982476,NEUTRAL,0.00787302,0.983602881,0.000968227,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,234,238.16,KAM," It's been I would say almost borderline traumatic this year, to be honest",-0.867767,0,0,NEGATIVE,-0.471273396,0.307154298,0.149890363,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,238.16,249.53,KAM," You know many ways so I really feel for you guys and hopefully you know hopefully there's some light at the tunnel hopefully, we'll get through it and you know, some normality will return for all of us",-0.875083,0,0,NEUTRAL,0.343325324,0.497257233,0.024494726,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,249.53,252.06,KAM," But yeah, really appreciate all your efforts",0.92125,0.670817,0,POSITIVE,0.986944382,0.011235774,0.000159531,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,252.06,253.53,KAM, So thanks for that update,0,0,0,POSITIVE,0.910338884,0.029466821,0.034100313,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,253.53,256.45,KAM, Your surname was well stood out to me when I saw it,0,0,0.788547,POSITIVE,0.959145544,0.03336506,0.000445465,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,256.45,259.38,KAM, You don't have any family members down south do you,-0.822231,0,0,NEUTRAL,-0.221863102,0.590145826,0.070028998,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,260,262.91,HCP,"I do, but no one with my surname",0,0,0,NEUTRAL,-0.221139187,0.548944175,0.196016029,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,263,263.86,KAM,Really,0,0,0.997482,NEUTRAL,0.267133247,0.512883365,0.113256209,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,264,267.92,HCP,Although we are one big happy family so you know,0,0.786212,0.687768,POSITIVE,0.733436946,0.140726894,0.107122928,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,268,270.4,KAM,"Yeah, yeah, I get it, yeah yeah yeah true",0.704642,0.569549,0,POSITIVE,0.509964393,0.462438107,0.012793786,#REF!,#REF!,#REF!
